type_id,name,daily_upd,daily_creat,update_pct
13929,Dread Guristas Cruise Missile Launcher,   59.00,   15.25,  79.46
11547,Fusion Reactor Unit,   31.88,    8.25,  79.44
92461,Skimmer TP-300-I,   42.00,   10.88,  79.43
3893,Mining Connections,   27.00,    7.00,  79.41
41459,CONCORD Capital Shield Extender,   57.75,   15.00,  79.38
85400,X-Large Mutaplasmid Residue,   15.88,    4.13,  79.38
32305,Armageddon Navy Issue,   14.88,    3.88,  79.33
24507,Nova Fury Heavy Missile,   57.50,   15.00,  79.31
57475,Gravimetric-FTL Interlink Communicator,   35.38,    9.25,  79.27
72907,Magnate Navy Issue,   26.25,    6.88,  79.25
34416,Small Wrecked Hull Section,   15.75,    4.13,  79.25
20280,Siege Module I,   12.88,    3.38,  79.23
28799,Mid-grade Nomad Epsilon,   34.75,    9.13,  79.20
26888,Mobile Large Warp Disruptor II,   30.88,    8.13,  79.17
92039,Inshore EC-300-I,   18.50,    4.88,  79.14
11219,EM Energized Membrane II,   13.75,    3.63,  79.14
31171,Small Low Friction Nozzle Joints II,  103.63,   27.38,  79.10
92387,Vedmak Unbridled Glory SKIN,   12.75,    3.38,  79.07
40559,Einherji II,   26.38,    7.00,  79.03
31045,Small Auxiliary Nano Pump I,   19.75,    5.25,  79.00
86144,Lethal Navy Metallic - Limited,   13.13,    3.50,  78.95
81066,Metaprismatic Armor Plate,   13.50,    3.63,  78.83
20157,High-grade Crystal Beta,   34.25,    9.25,  78.74
22611,Elara Restrained Mining Laser Upgrade,   38.88,   10.50,  78.73
47448,C3-X 'Hivaa Saitsuo' Ballistic Control System,   16.63,    4.50,  78.70
31570,Medium Hybrid Locus Coordinator II,   20.75,    5.63,  78.67
3127,Zainou 'Deadeye' Guided Missile Precision GP-806,   29.38,    8.00,  78.60
13988,Domination Explosive Armor Hardener,   27.50,    7.50,  78.57
23057,Dragonfly I,   18.75,    5.13,  78.53
88147,Triplot Scan Acquisition Array,   30.63,    8.38,  78.53
57461,Cogni-Emotive Neurolink Enhancer,   33.75,    9.25,  78.49
14228,Shadow Serpentis Small Plasma Smartbomb,   16.88,    4.63,  78.49
11190,Sentinel,   12.75,    3.50,  78.46
19264,Pith C-Type EM Shield Hardener,   16.38,    4.50,  78.44
3143,Zainou 'Deadeye' Target Navigation Prediction TN-906,   19.50,    5.38,  78.39
13957,Dark Blood Large Armor Repairer,   59.38,   16.38,  78.38
54397,High-grade Hydra Omega,   21.75,    6.00,  78.38
18807,Corelum C-Type Thermal Energized Membrane,   38.38,   10.63,  78.32
20158,High-grade Crystal Gamma,   15.75,    4.38,  78.26
35944,Standup Energy Neutralization Burst Projector,   23.38,    6.50,  78.24
62628,Large Ice Compressor I,   42.63,   11.88,  78.21
16062,Caldari Navy Cruise Missile Launcher,   84.75,   23.63,  78.20
11550,Graviton Reactor Unit,   32.25,    9.00,  78.18
21039,Capital Siege Array,   40.75,   11.38,  78.18
23109,Imperial Navy Xray L,   29.00,    8.13,  78.11
31280,Small Ionic Field Projector II,   39.25,   11.00,  78.11
18637,Gaze Survey Probe I,   20.88,    5.88,  78.04
29039,Capital Antimatter Reactor Unit,   12.88,    3.63,  78.03
19223,Pithum B-Type EM Shield Amplifier,   60.38,   17.00,  78.03
11535,Magnetometric Sensor Cluster,   17.75,    5.00,  78.02
85641,Glorified Unstable Warp Disruptor Mutaplasmid,   18.63,    5.25,  78.01
17932,Dramiel,   65.13,   18.38,  77.99
13832,True Sansha Mega Pulse Laser,   19.00,    5.38,  77.95
34264,Focused Void Bomb,   28.25,    8.00,  77.93
16663,Caesarium Cadmide,   15.88,    4.50,  77.91
14146,True Sansha Capacitor Power Relay,   97.00,   27.50,  77.91
28809,Mid-grade Virtue Beta,   48.50,   13.75,  77.91
34260,Surgical Warp Disrupt Probe,   24.25,    6.88,  77.91
3544,CONCORD Capital Remote Shield Booster,   20.25,    5.75,  77.88
28811,Mid-grade Virtue Epsilon,   79.13,   22.50,  77.86
33702,'Magpie' Mobile Tractor Unit,   76.75,   21.88,  77.82
11552,Scalar Capacitor Unit,   22.75,    6.50,  77.78
19287,Gist X-Type Kinetic Shield Hardener,   45.00,   12.88,  77.75
45600,Legion Offensive - Support Processor,   17.88,    5.13,  77.72
47831,Gravid Heavy Energy Neutralizer Mutaplasmid,   32.25,    9.25,  77.71
40356,Capital F-S9 Regolith Compact Shield Extender,   17.38,    5.00,  77.65
20504,High-grade Halo Epsilon,   23.88,    6.88,  77.64
3482,Inherent Implants 'Noble' Hull Upgrades HG-1006,   33.75,    9.75,  77.59
41503,Capital Ancillary Armor Repairer,   16.88,    4.88,  77.59
19057,Centum A-Type Medium Remote Armor Repairer,   51.75,   15.00,  77.53
20599,'Undertaker' Heavy Missile Launcher,   17.25,    5.00,  77.53
3001,Dual Light Pulse Laser II,   16.75,    4.88,  77.46
13943,True Sansha Heat Sink,   84.13,   24.50,  77.45
22949,'Love' Medium Remote Armor Repairer,   12.88,    3.75,  77.44
91947,Imperial Mobility Booster I,   12.88,    3.75,  77.44
26076,Large EM Shield Reinforcer I,   12.88,    3.75,  77.44
47756,Gravid 100MN Afterburner Mutaplasmid,   56.13,   16.38,  77.41
31824,Medium Core Defense Operational Solidifier II,   26.50,    7.75,  77.37
14168,Dark Blood Heavy Energy Neutralizer,   68.38,   20.00,  77.37
3979,Large Proton Smartbomb II,   29.00,    8.50,  77.33
37296,Quad Mega Pulse Laser II,   23.00,    6.75,  77.31
27365,Dread Guristas Scourge Light Missile,   15.75,    4.63,  77.30
90610,Event Horizon Black Matte - Limited,   19.13,    5.63,  77.27
46536,Paladin Imperial Jubilee SKIN,   14.88,    4.38,  77.27
23093,Imperial Navy Xray M,   31.00,    9.13,  77.26
41463,Capital I-ax Enduring Remote Armor Repairer,   28.88,    8.50,  77.26
93908,Caldari Navy Missile Guidance Enhancer,   20.75,    6.13,  77.21
31936,Navy Micro Auxiliary Power Core,   33.00,    9.75,  77.19
81603,Mysterious Booster Crate I,   22.38,    6.63,  77.16
91952,Imperial Mobility Booster II,   16.88,    5.00,  77.14
60289,Coherent Asteroid Mining Crystal Type B II,   28.13,    8.38,  77.05
11545,Crystalline Carbonide Armor Plate,   27.25,    8.13,  77.03
18987,Corelum C-Type Medium Remote Armor Repairer,   65.38,   19.50,  77.03
31061,Capital Trimark Armor Pump II,   28.00,    8.38,  76.98
47771,Unstable Medium Armor Repairer Mutaplasmid,   44.25,   13.25,  76.96
27114,Eifyr and Co. 'Rogue' Warp Drive Speed WS-615,   40.88,   12.25,  76.94
14174,True Sansha Heavy Capacitor Booster,   56.63,   17.00,  76.91
41059,Domination Heavy Stasis Grappler,   39.88,   12.00,  76.87
19349,Gistii A-Type 5MN Microwarpdrive,   33.50,   10.13,  76.79
14230,Dread Guristas Co-Processor,   63.25,   19.13,  76.78
34268,Medium Higgs Anchor I,   35.13,   10.63,  76.78
13953,Dread Guristas X-Large Shield Booster,   99.25,   30.13,  76.71
31169,Capital Hyperspatial Velocity Optimizer II,   16.38,    5.00,  76.61
21527,'Firewall' Signal Amplifier,   18.00,    5.50,  76.60
94155,Cerberus State Regulator SKIN,   13.50,    4.13,  76.60
28798,Mid-grade Nomad Delta,   25.75,    7.88,  76.58
31748,Medium Kinetic Shield Reinforcer II,   16.75,    5.13,  76.57
18837,Corpum C-Type Explosive Energized Membrane,   55.50,   17.00,  76.55
54731,Skybreaker,   35.50,   10.88,  76.55
54394,High-grade Hydra Gamma,   21.63,    6.63,  76.55
95297,Corax Navy Issue State Regulator SKIN,   12.63,    3.88,  76.52
33155,Harbinger Navy Issue,   28.88,    8.88,  76.49
41330,Scorch XL,   16.25,    5.00,  76.47
37631,Corpus X-Type Heavy Energy Neutralizer,   55.63,   17.13,  76.46
28652,Covert Jump Portal Generator I,   38.00,   11.75,  76.38
13252,Zainou 'Gnome' Weapon Upgrades WU-1003,   42.00,   13.00,  76.36
17528,Imperial Navy Capacitor Power Relay,   38.75,   12.00,  76.35
48386,Women's Triglavian Survival Suit (Encounter),   25.38,    7.88,  76.32
20595,'Gallows' Light Missile Launcher,   12.88,    4.00,  76.30
19109,Corpum B-Type Medium Energy Nosferatu,   16.88,    5.25,  76.27
92282,Tenzin YC128 Campaign Bus,   15.63,    4.88,  76.22
19145,Gistum A-Type Medium Remote Shield Booster,   21.63,    6.75,  76.21
32262,Black Eagle Drone Link Augmentor,   22.00,    6.88,  76.19
15675,Caldari Navy Co-Processor,   36.38,   11.38,  76.18
12761,Quake L,   18.38,    5.75,  76.17
25268,Amber Cytoserocin,   14.38,    4.50,  76.16
81020,Cyclone Fleet Issue Arkombine Arisen SKIN,   12.75,    4.00,  76.12
85664,Glorified Unstable Heat Sink Mutaplasmid,   13.13,    4.13,  76.09
37456,Maulus Navy Issue,   27.75,    8.75,  76.03
31330,Medium Targeting System Subcontroller II,   12.25,    3.88,  75.97
85394,Warp Disruption Mutaplasmid Residue,   15.38,    4.88,  75.93
31041,Medium Thermal Armor Reinforcer II,   15.75,    5.00,  75.90
60474,Exigent Medium Drone Durability Mutaplasmid,   18.50,    5.88,  75.90
23418,'Radical' Damage Control,   13.38,    4.25,  75.89
62624,Medium Gas Compressor I,   18.88,    6.00,  75.88
18875,Centum A-Type Explosive Energized Membrane,   50.13,   16.00,  75.80
54396,High-grade Hydra Epsilon,   26.63,    8.50,  75.80
2358,Biotech Research Reports,   22.25,    7.13,  75.74
23156,Serpentis 3D Scanner Gamut,   13.25,    4.25,  75.71
23055,Templar I,   23.75,    7.63,  75.70
54775,BlastShot Condenser Pack M,   22.13,    7.13,  75.64
90459,Unstable Mining Laser Mutaplasmid,   50.13,   16.25,  75.52
53713,High-grade Nirvana Epsilon,   41.25,   13.38,  75.51
6677,Small Focused Anode Pulse Particle Stream I,   18.38,    6.00,  75.38
30993,Capital Trimark Armor Pump I,   20.63,    6.75,  75.34
19206,Pith A-Type X-Large Shield Booster,   16.00,    5.25,  75.29
31792,Capital Core Defense Field Extender I,   27.00,    8.88,  75.26
14065,Shadow Serpentis Thermal Armor Hardener,   61.00,   20.13,  75.19
22126,Mid-grade Snake Beta,   26.88,    8.88,  75.17
18873,Corpum A-Type Explosive Energized Membrane,   40.88,   13.50,  75.17
37481,Pontifex,   14.75,    4.88,  75.16
18698,Core X-Type 100MN Afterburner,   48.38,   16.00,  75.15
62622,Medium Asteroid Ore Compressor I,   36.25,   12.00,  75.13
37612,True Sansha Warp Disruption Field Generator,   51.63,   17.13,  75.09
27192,Poteque 'Prospector' Astrometric Acquisition AQ-710,   34.25,   11.38,  75.07
31760,Medium Thermal Shield Reinforcer II,   41.00,   13.63,  75.06
1964,Remote Sensor Booster II,   22.50,    7.50,  75.00
15477,Improved Drop Booster,   20.63,    6.88,  75.00
84423,Unstable Large Plasma Smartbomb Mutaplasmid,   19.13,    6.38,  75.00
31410,Capital Semiconductor Memory Cell I,   15.00,    5.00,  75.00
78622,Gravid Vorton Tuning System Mutaplasmid,   15.00,    5.00,  75.00
18883,Centum A-Type Multispectrum Energized Membrane,   50.50,   16.88,  74.95
11558,Sustained Shield Emitter,   31.38,   10.50,  74.93
3065,Tachyon Beam Laser II,   57.88,   19.38,  74.92
45615,Tengu Propulsion - Fuel Catalyst,   52.13,   17.50,  74.87
33842,Federation Navy Drone Damage Amplifier,   31.63,   10.63,  74.85
28744,Thukker Large Shield Extender,   30.13,   10.13,  74.84
43894,Small Command Processor I,   14.50,    4.88,  74.84
56201,Astrahus Upwell Quantum Core,   14.13,    4.75,  74.83
57463,Isotropic Neofullerene Alpha-3,   12.25,    4.13,  74.81
33985,Prototype Hyperspatial Accelerator,   48.88,   16.50,  74.76
54785,StrikeSnipe Ultra M,   26.63,    9.00,  74.74
28800,Mid-grade Nomad Gamma,   30.63,   10.38,  74.70
49774,Perun Heavy Mutadaptive Remote Armor Repairer,   15.13,    5.13,  74.69
95300,Tornado Stark Strategist SKIN,   14.75,    5.00,  74.68
27357,Guristas Nova Torpedo,   21.00,    7.13,  74.67
60283,Simple Asteroid Mining Crystal Type B II,   70.25,   23.88,  74.63
57453,Carbon Fiber,   22.00,    7.50,  74.58
76485,Jackdaw GalNet StreamCast Unit SKIN,   16.50,    5.63,  74.58
47752,Gravid 10MN Afterburner Mutaplasmid,   48.00,   16.38,  74.56
37483,Magus,   15.38,    5.25,  74.55
18869,Corpum A-Type EM Energized Membrane,   35.13,   12.00,  74.54
14270,Shadow Serpentis Stasis Webifier,   49.63,   17.00,  74.48
47299,Decayed 500MN Microwarpdrive Mutaplasmid,   17.88,    6.13,  74.48
22122,Mid-grade Amulet Epsilon,   21.88,    7.50,  74.47
29337,Augoror Navy Issue,   17.13,    5.88,  74.46
17738,Machariel,   80.50,   27.63,  74.45
31592,Small Bay Loading Accelerator II,   21.13,    7.25,  74.45
45622,Legion Core - Dissolution Sequencer,   12.00,    4.13,  74.42
41038,Republic Fleet Stasis Webifier,   19.25,    6.63,  74.40
15965,Republic Fleet Tracking Enhancer,   37.38,   12.88,  74.38
13941,Dark Blood Heat Sink,   44.13,   15.25,  74.32
3540,Large Armor Repairer II,   25.63,    8.88,  74.28
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,   31.75,   11.00,  74.27
19351,Gistum A-Type 50MN Microwarpdrive,   21.63,    7.50,  74.25
28698,Lime Mykoserocin,   27.38,    9.50,  74.24
20501,High-grade Amulet Beta,   17.25,    6.00,  74.19
95298,Naga State Regulator SKIN,   21.50,    7.50,  74.14
92467,Stellate TD-300-I,   18.63,    6.50,  74.13
78369,Khizriel,   34.00,   11.88,  74.11
34280,Polarized Heavy Neutron Blaster,   23.25,    8.13,  74.10
41275,Mjolnir Rage XL Torpedo,   15.38,    5.38,  74.10
447,Warp Scrambler I,   17.88,    6.25,  74.09
18851,Centum B-Type Multispectrum Energized Membrane,   26.38,    9.25,  74.04
27181,Zainou 'Beancounter' Metallurgy MY-705,   28.38,   10.00,  73.94
35833,Fortizar,   15.25,    5.38,  73.94
28810,Mid-grade Virtue Delta,   55.63,   19.63,  73.92
27150,Inherent Implants 'Highwall' Mining Upgrades MU-1005,   12.00,    4.25,  73.85
54783,ElectroPunch Ultra L,   25.00,    8.88,  73.80
26448,Large Core Defense Field Extender II,   53.50,   19.00,  73.79
18863,Centum B-Type Thermal Energized Membrane,   18.25,    6.50,  73.74
19149,Pithum B-Type Medium Remote Shield Booster,   61.63,   22.00,  73.69
18877,Corpum A-Type Kinetic Energized Membrane,   32.13,   11.50,  73.64
20121,High-grade Crystal Alpha,   33.13,   11.88,  73.61
57465,Isotropic Neofullerene Gamma-9,   16.38,    5.88,  73.60
24690,Hyperion,   37.25,   13.38,  73.58
14102,Domination 100MN Afterburner,   29.13,   10.50,  73.50
11530,Plasma Thruster,   26.63,    9.63,  73.45
48438,Unstable Large Cap Battery Mutaplasmid,   45.25,   16.38,  73.43
35949,Standup Focused Warp Disruptor I,   15.88,    5.75,  73.41
13956,True Sansha Large Armor Repairer,   46.88,   17.00,  73.39
22130,Mid-grade Snake Omega,   26.88,    9.75,  73.38
19107,Corpum C-Type Medium Energy Nosferatu,   35.38,   12.88,  73.32
40346,Siren I,   18.88,    6.88,  73.30
18857,Corpum B-Type Explosive Energized Membrane,   22.63,    8.25,  73.28
41308,Restrained Compounds,   23.25,    8.50,  73.23
41411,Networked Sensor Array,   20.50,    7.50,  73.21
13945,Shadow Serpentis Magnetic Field Stabilizer,   53.25,   19.50,  73.20
58904,Mobile Observatory,   15.63,    5.75,  73.10
19196,Gist B-Type X-Large Shield Booster,   11.88,    4.38,  73.08
18847,Centum C-Type Thermal Energized Membrane,   28.13,   10.38,  73.05
34278,Polarized Light Neutron Blaster,   43.25,   16.00,  73.00
13954,Domination X-Large Shield Booster,   21.63,    8.00,  73.00
60032,Golem State Police SKIN,   17.88,    6.63,  72.96
14158,True Sansha Medium Energy Nosferatu,   19.88,    7.38,  72.94
18941,Corpus X-Type Kinetic Armor Hardener,   40.75,   15.13,  72.93
31538,Small Hybrid Collision Accelerator I,   16.50,    6.13,  72.93
37626,Corpum B-Type Medium Energy Neutralizer,   18.50,    6.88,  72.91
31800,Small Core Defense Field Purger I,   12.75,    4.75,  72.86
28696,Celadon Mykoserocin,   35.88,   13.38,  72.84
17498,Caldari Navy Multispectrum Shield Hardener,   15.75,    5.88,  72.83
81084,Starsi Blast! Orange,   24.13,    9.00,  72.83
16669,Ferrofluid,   25.13,    9.38,  72.83
13257,Inherent Implants 'Noble' Mechanic MC-803,   26.13,    9.75,  72.82
18935,Centus X-Type EM Armor Hardener,   37.50,   14.00,  72.82
54829,Large Vorton Specialization,   24.75,    9.25,  72.79
14299,Limited Social Adaptation Chip - Beta,   48.13,   18.00,  72.78
41198,Sentient Remote Sensor Booster,   16.38,    6.13,  72.78
37300,Triple Neutron Blaster Cannon II,   15.63,    5.88,  72.67
33522,'Yurt' Mobile Depot,   30.50,   11.50,  72.62
13970,True Sansha EM Armor Hardener,   45.38,   17.13,  72.60
33453,Dread Guristas Rapid Heavy Missile Launcher,   24.50,    9.25,  72.59
33529,High-grade Ascendancy Omega,   12.88,    4.88,  72.54
31626,Small Warhead Calefaction Catalyst II,   28.25,   10.75,  72.44
91970,Imperial Hardpoint Booster II,   14.13,    5.38,  72.44
85559,Glorified Gravid Stasis Webifier Mutaplasmid,   13.13,    5.00,  72.41
25349,Strong Exile Booster,   21.63,    8.25,  72.38
27186,Poteque 'Prospector' Astrometric Pinpointing AP-606,   19.00,    7.25,  72.38
13923,Domination Torpedo Launcher,   31.75,   12.13,  72.36
91775,Dragoon Navy Issue,   18.00,    6.88,  72.36
11693,Graviton Pulse Generator,   11.75,    4.50,  72.31
93832,Capsuleer Day Empire SKINR Crate,   19.88,    7.63,  72.27
19281,Gist X-Type EM Shield Hardener,   72.00,   27.63,  72.27
18676,Gist X-Type 100MN Afterburner,   69.38,   26.63,  72.27
7453,425mm Compressed Coil Gun I,   21.13,    8.13,  72.22
27079,Inherent Implants 'Lancer' Controlled Bursts CB-701,   13.00,    5.00,  72.22
85662,Glorified Unstable Gyrostabilizer Mutaplasmid,   13.63,    5.25,  72.19
41252,50000MN Cold-Gas Enduring Microwarpdrive,   24.00,    9.25,  72.18
27337,Guristas Mjolnir Torpedo,   12.00,    4.63,  72.18
91965,Republic Hardpoint Booster I,   16.50,    6.38,  72.13
37546,Guidance Disruptor II,   39.75,   15.38,  72.11
41217,Thukker Medium Cap Battery,   26.50,   10.25,  72.11
11371,Wolf,   27.13,   10.50,  72.09
22128,Mid-grade Snake Epsilon,   40.00,   15.50,  72.07
11553,Oscillator Capacitor Unit,   14.50,    5.63,  72.05
56748,Stasis Webification Probe,   22.88,    8.88,  72.05
40349,25000mm Crystalline Carbonide Restrained Plates,   16.75,    6.50,  72.04
26442,Large Thermal Shield Reinforcer II,   15.13,    5.88,  72.02
22446,Vulture,   37.00,   14.38,  72.02
31015,Small Explosive Armor Reinforcer II,   14.13,    5.50,  71.97
42837,Electronic Hardening Charge,   12.50,    4.88,  71.94
57476,Magnetometric-FTL Interlink Communicator,   12.50,    4.88,  71.94
31798,Capital Core Defense Field Extender II,   20.50,    8.00,  71.93
19081,Corpum A-Type Medium Remote Capacitor Transmitter,   16.00,    6.25,  71.91
22570,Inherent Implants 'Yeti' Ice Harvesting IH-1003,   17.25,    6.75,  71.88
17520,Federation Navy Sensor Booster,   12.13,    4.75,  71.85
48422,Unstable Medium Energy Nosferatu Mutaplasmid,   12.75,    5.00,  71.83
12263,Heavy Energy Nosferatu II,   19.38,    7.63,  71.76
22110,Mid-grade Crystal Epsilon,   28.25,   11.13,  71.75
33981,Limited Hyperspatial Accelerator,   28.50,   11.25,  71.70
3098,75mm Gatling Rail II,   15.50,    6.13,  71.68
60472,Exigent Medium Drone Navigation Mutaplasmid,   41.38,   16.38,  71.65
31616,Medium Rocket Fuel Cache Partition II,   12.00,    4.75,  71.64
17499,Caldari Navy EM Shield Hardener,   12.63,    5.00,  71.63
16646,Mercury,   44.75,   17.75,  71.60
31526,Small Hybrid Burst Aerator I,   13.50,    5.38,  71.52
16668,Dysporite,   17.88,    7.13,  71.50
31606,Medium Hydraulic Bay Thrusters II,   29.13,   11.63,  71.47
7169,Tachyon Afocal Laser I,   15.00,    6.00,  71.43
57470,U-C Trigger Neurolink Conduit,   17.13,    6.88,  71.35
23099,Imperial Navy Infrared M,   15.88,    6.38,  71.35
15601,Caldari Navy Captain Insignia III,   22.38,    9.00,  71.31
22559,Mining Foreman Mindlink,   48.75,   19.63,  71.30
24305,Modulated Deep Core Strip Miner II,   28.25,   11.38,  71.29
28433,Compressed Blue Ice,   15.50,    6.25,  71.26
54398,Mid-grade Hydra Alpha,   13.63,    5.50,  71.24
11249,Kinetic Energized Membrane II,   13.00,    5.25,  71.23
45591,Tengu Defensive - Amplification Node,   28.75,   11.63,  71.21
11539,Nanoelectrical Microprocessor,   21.00,    8.50,  71.19
57460,Axosomatic Neurolink Enhancer,   25.00,   10.13,  71.17
14100,Domination Tracking Enhancer,   41.00,   16.63,  71.15
43551,Mining Foreman Burst II,   69.00,   28.00,  71.13
15768,Federation Navy 500MN Microwarpdrive,   21.50,    8.75,  71.07
20503,High-grade Amulet Delta,   14.13,    5.75,  71.07
78367,Mamba,   13.50,    5.50,  71.05
16665,Hexite,   13.50,    5.50,  71.05
40661,Capital Infectious Scoped Energy Neutralizer,   18.38,    7.50,  71.01
82184,Thrasher Fleet Issue Republic Police SKIN,   11.63,    4.75,  70.99
62519,Compressed Veldspar IV-Grade,   11.63,    4.75,  70.99
19359,Gist X-Type 500MN Microwarpdrive,   56.50,   23.13,  70.96
25273,Golden Cytoserocin,   11.88,    4.88,  70.90
1826,Scourge Auto-Targeting Cruise Missile I,   37.75,   15.50,  70.89
34276,Polarized Mega Pulse Laser,   35.88,   14.75,  70.86
60470,Exigent Sentry Drone Projection Mutaplasmid,   12.13,    5.00,  70.80
57464,Isotropic Neofullerene Beta-6,   15.75,    6.50,  70.79
43554,Information Command Burst II,   29.38,   12.13,  70.78
26088,Large Core Defense Field Extender I,   64.13,   26.50,  70.76
21096,Cynosural Field Generator I,   53.75,   22.25,  70.72
86264,Breacher Pod Rapid Firing,   21.13,    8.75,  70.71
45596,Loki Defensive - Augmented Durability,   41.00,   17.00,  70.69
49099,Zero-Point Mass Entangler,   20.50,    8.50,  70.69
28844,Rhea,   15.63,    6.50,  70.62
45598,Legion Offensive - Liquid Crystal Magnifiers,   23.13,    9.63,  70.61
19151,Pithum A-Type Medium Remote Shield Booster,   56.63,   23.63,  70.56
3725,Livestock,   21.25,    8.88,  70.54
19040,Centus C-Type Large Armor Repairer,   11.63,    4.88,  70.45
53290,Capital Trinary State Processor,   14.00,    5.88,  70.44
62631,Large Moon Ore Compressor I,   17.25,    7.25,  70.41
27174,Zainou 'Beancounter' Reprocessing RX-804,   51.13,   21.50,  70.40
14244,Domination Warp Disruptor,   36.50,   15.38,  70.36
81040,Avalanche,   15.13,    6.38,  70.35
7619,Modal Electron Particle Accelerator I,   15.13,    6.38,  70.35
4345,Gistum B-Type Multispectrum Shield Hardener,   52.13,   22.00,  70.32
48437,Gravid Large Cap Battery Mutaplasmid,   32.13,   13.63,  70.22
94063,Caldari Navy Missile Guidance Computer,   13.25,    5.63,  70.20
47741,Gravid 50MN Microwarpdrive Mutaplasmid,   24.13,   10.25,  70.18
23073,Imperial Navy Gamma S,   15.00,    6.38,  70.18
41268,Compact Conductors,   16.75,    7.13,  70.16
1855,Ship Scanner II,   12.63,    5.38,  70.14
42209,Mid-grade Asklepian Omega,   23.75,   10.13,  70.11
31726,Capital EM Shield Reinforcer II,   12.00,    5.13,  70.07
31736,Medium Explosive Shield Reinforcer II,   12.88,    5.50,  70.07
48430,Unstable Small Cap Battery Mutaplasmid,   28.38,   12.13,  70.06
21888,Shield Command Mindlink,   43.00,   18.38,  70.06
11644,Kinetic Armor Hardener II,   30.13,   12.88,  70.06
28808,Mid-grade Virtue Alpha,   17.25,    7.38,  70.05
12620,Javelin S,   13.13,    5.63,  70.00
15806,Republic Fleet Gyrostabilizer,   88.00,   37.75,  69.98
86260,Breacher Pod Launcher Operation,   39.00,   16.75,  69.96
2937,Dual 180mm AutoCannon II,   16.88,    7.25,  69.95
23035,Caldari Navy Iridium Charge M,   19.75,    8.50,  69.91
23015,Caldari Navy Thorium Charge S,   19.13,    8.25,  69.86
47751,Unstable 10MN Afterburner Mutaplasmid,   32.13,   13.88,  69.84
83469,Guristas NET Resonator,   35.00,   15.13,  69.83
33830,Dread Guristas Omnidirectional Tracking Enhancer,   14.75,    6.38,  69.82
26376,Large Semiconductor Memory Cell II,   12.13,    5.25,  69.78
15780,Imperial Navy Small Capacitor Booster,   17.00,    7.38,  69.74
62383,Compressed Malachite Mykoserocin,   23.00,   10.00,  69.70
8759,125mm Light 'Scout' Autocannon I,   11.50,    5.00,  69.70
13972,Dark Blood EM Armor Hardener,   25.00,   10.88,  69.69
2589,Genolution Core Augmentation CA-2,   23.25,   10.13,  69.66
36911,Antipharmakon Toxot,   15.50,    6.75,  69.66
36908,Antipharmakon Thureo,   12.63,    5.50,  69.66
47739,Gravid 5MN Microwarpdrive Mutaplasmid,   21.75,    9.50,  69.60
17740,Vindicator,   20.88,    9.13,  69.58
35795,Missile Precision Script,   17.13,    7.50,  69.54
11449,Rocket Science,   25.38,   11.13,  69.52
48387,Men's Triglavian Survival Suit (Encounter),   11.38,    5.00,  69.47
47931,Mystic M,   28.38,   12.50,  69.42
53301,Tetryon Exotic Plasma XL,   14.75,    6.50,  69.41
23107,Imperial Navy Gamma L,   23.25,   10.25,  69.40
11377,Nemesis,   11.63,    5.13,  69.40
40571,Dromi II,   15.88,    7.00,  69.40
15465,Strong Mindflood Booster,   28.63,   12.63,  69.39
14134,Dark Blood Power Diagnostic System,   49.00,   21.63,  69.38
19239,Gistum B-Type Thermal Shield Amplifier,   11.88,    5.25,  69.34
14252,Dark Blood Warp Scrambler,   31.38,   13.88,  69.34
54749,Medium Consortium Vorton Projector,   12.13,    5.38,  69.29
2321,Polyaramids,   25.38,   11.25,  69.28
31370,Small Capacitor Control Circuit I,   25.63,   11.38,  69.26
60459,Rogue Drone Infestation Data,   11.25,    5.00,  69.23
14045,Domination Shield Boost Amplifier,   31.75,   14.13,  69.21
27194,Poteque 'Prospector' Astrometric Rangefinding AR-810,   26.88,   12.00,  69.13
45592,Proteus Defensive - Covert Reconfiguration,   32.75,   14.63,  69.13
45619,Loki Propulsion - Interdiction Nullifier,   14.25,    6.38,  69.09
43896,Medium Command Processor I,   16.75,    7.50,  69.07
18861,Corpum B-Type Thermal Energized Membrane,   14.50,    6.50,  69.05
18979,Core X-Type Thermal Armor Hardener,   41.25,   18.50,  69.04
15790,Caldari Navy Cloaking Device,   25.88,   11.63,  69.00
57477,Ladar-FTL Interlink Communicator,   17.25,    7.75,  69.00
29003,Focused Warp Disruption Script,   11.13,    5.00,  68.99
52915,Ultratidal Entropic Disintegrator I,   13.63,    6.13,  68.99
3512,Focused Medium Pulse Laser II,   23.88,   10.75,  68.95
18839,Centum C-Type Explosive Energized Membrane,   25.25,   11.38,  68.94
24663,Zor's Custom Navigation Hyper-Link,   81.75,   36.88,  68.91
91935,Federation Defense Booster I,   13.25,    6.00,  68.83
12034,Hound,   13.25,    6.00,  68.83
3238,Inherent Implants 'Squire' Capacitor Management EM-804,   14.88,    6.75,  68.79
94154,Confessor Mandate of Faith SKIN,   65.00,   29.50,  68.78
57459,Hypnagogic Neurolink Enhancer,   16.25,    7.38,  68.78
54733,Thunderchild,   23.13,   10.50,  68.77
2977,280mm Howitzer Artillery II,   34.13,   15.50,  68.77
17190,Angel Bronze Tag,   16.50,    7.50,  68.75
47743,Unstable 500MN Microwarpdrive Mutaplasmid,   31.00,   14.13,  68.70
